date,geoRegion,altersklasse_covid19,entries,type_variant,age_group_type,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202114,CHFL,80+,39395,altersklasse_covid19,age_group_AKL10,459898,587027,8.57,127.64,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.187,18.7
202115,CHFL,80+,34694,altersklasse_covid19,age_group_AKL10,459898,621721,7.54,135.19,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.117,11.700000000000001
202116,CHFL,80+,33283,altersklasse_covid19,age_group_AKL10,459898,655004,7.24,142.42,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.09,9
202117,CHFL,80+,27583,altersklasse_covid19,age_group_AKL10,459898,682587,6,148.42,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.071,7.1
202118,CHFL,80+,25082,altersklasse_covid19,age_group_AKL10,459898,707669,5.45,153.88,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.056,5.6000000000000005
202119,CHFL,80+,18604,altersklasse_covid19,age_group_AKL10,459898,726273,4.05,157.92,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.04,4
202120,CHFL,80+,18662,altersklasse_covid19,age_group_AKL10,459898,744935,4.06,161.98,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.033,3.3000000000000003
202121,CHFL,80+,13397,altersklasse_covid19,age_group_AKL10,459898,758332,2.91,164.89,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.024,2.4
202122,CHFL,80+,10991,altersklasse_covid19,age_group_AKL10,459898,769323,2.39,167.28,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.017,1.7000000000000002
202123,CHFL,80+,7703,altersklasse_covid19,age_group_AKL10,459898,777026,1.67,168.96,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.012,1.2
202124,CHFL,80+,6591,altersklasse_covid19,age_group_AKL10,459898,783617,1.43,170.39,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.011,1.0999999999999999
202125,CHFL,80+,4704,altersklasse_covid19,age_group_AKL10,459898,788321,1.02,171.41,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.009,0.8999999999999999
202126,CHFL,80+,4152,altersklasse_covid19,age_group_AKL10,459898,792473,0.9,172.31,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.009,0.8999999999999999
202127,CHFL,80+,3434,altersklasse_covid19,age_group_AKL10,459898,795907,0.75,173.06,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.008,0.8
202128,CHFL,80+,3036,altersklasse_covid19,age_group_AKL10,459898,798943,0.66,173.72,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.008,0.8
202129,CHFL,80+,2787,altersklasse_covid19,age_group_AKL10,459898,801730,0.61,174.33,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.009,0.8999999999999999
202130,CHFL,80+,2217,altersklasse_covid19,age_group_AKL10,459898,803947,0.48,174.81,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.012,1.2
202131,CHFL,80+,1774,altersklasse_covid19,age_group_AKL10,459898,805721,0.39,175.2,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.013,1.3
202132,CHFL,80+,1871,altersklasse_covid19,age_group_AKL10,459898,807592,0.41,175.6,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.014,1.4000000000000001
202133,CHFL,80+,2203,altersklasse_covid19,age_group_AKL10,459898,809795,0.48,176.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.015,1.5
202134,CHFL,80+,2383,altersklasse_covid19,age_group_AKL10,459898,812178,0.52,176.6,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.015,1.5
202135,CHFL,80+,2307,altersklasse_covid19,age_group_AKL10,459898,814485,0.5,177.1,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.015,1.5
202136,CHFL,80+,2910,altersklasse_covid19,age_group_AKL10,459898,817395,0.63,177.73,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.015,1.5
202137,CHFL,80+,3727,altersklasse_covid19,age_group_AKL10,459898,821122,0.81,178.54,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.017,1.7000000000000002
202138,CHFL,80+,3712,altersklasse_covid19,age_group_AKL10,459898,824834,0.81,179.35,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.019,1.9
202139,CHFL,80+,3316,altersklasse_covid19,age_group_AKL10,459898,828150,0.72,180.07,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.02,2
202140,CHFL,80+,3212,altersklasse_covid19,age_group_AKL10,459898,831362,0.7,180.77,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.02,2
202141,CHFL,80+,3425,altersklasse_covid19,age_group_AKL10,459898,834787,0.74,181.52,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.02,2
202142,CHFL,80+,3190,altersklasse_covid19,age_group_AKL10,459898,837977,0.69,182.21,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.022,2.1999999999999997
202143,CHFL,80+,2893,altersklasse_covid19,age_group_AKL10,459898,840870,0.63,182.84,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.029,2.9000000000000004
202144,CHFL,80+,2956,altersklasse_covid19,age_group_AKL10,459898,843826,0.64,183.48,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.039,3.9
202145,CHFL,80+,19189,altersklasse_covid19,age_group_AKL10,459898,863015,4.17,187.65,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.153,15.299999999999999
202146,CHFL,80+,61428,altersklasse_covid19,age_group_AKL10,459898,924443,13.36,201.01,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.263,26.3
202147,CHFL,80+,64718,altersklasse_covid19,age_group_AKL10,459898,989161,14.07,215.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.232,23.200000000000003
202052,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,NA,NA
202053,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,NA,NA
202101,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202102,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202103,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202104,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202105,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202106,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202107,FL,0 - 9,1,altersklasse_covid19,age_group_AKL10,3784,1,0.03,0.03,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.002,0.2
202108,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,1,0,0.03,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202109,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,1,0,0.03,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202110,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,1,0,0.03,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202111,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,1,0,0.03,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202112,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,1,0,0.03,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202113,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,1,0,0.03,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202114,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,1,0,0.03,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202115,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,1,0,0.03,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202116,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,1,0,0.03,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202117,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,1,0,0.03,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202118,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,1,0,0.03,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202119,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,1,0,0.03,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202120,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,1,0,0.03,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202121,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,1,0,0.03,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202122,FL,0 - 9,1,altersklasse_covid19,age_group_AKL10,3784,2,0.03,0.05,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202123,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,2,0,0.05,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202124,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,2,0,0.05,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202125,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,2,0,0.05,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202126,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,2,0,0.05,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202127,FL,0 - 9,1,altersklasse_covid19,age_group_AKL10,3784,3,0.03,0.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202128,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,3,0,0.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202129,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,3,0,0.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202130,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,3,0,0.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,NA,NA
202131,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,3,0,0.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,NA,NA
202132,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,3,0,0.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202133,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,3,0,0.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202134,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,3,0,0.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202135,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,3,0,0.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,NA,NA
202136,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,3,0,0.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202137,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,3,0,0.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202138,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,3,0,0.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202139,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,3,0,0.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202140,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,3,0,0.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202141,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,3,0,0.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202142,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,3,0,0.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202143,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,3,0,0.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202144,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,3,0,0.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202145,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,3,0,0.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202146,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,3,0,0.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202147,FL,0 - 9,0,altersklasse_covid19,age_group_AKL10,3784,3,0,0.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202052,FL,10 - 19,0,altersklasse_covid19,age_group_AKL10,3877,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,NA,NA
202053,FL,10 - 19,0,altersklasse_covid19,age_group_AKL10,3877,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,NA,NA
202101,FL,10 - 19,0,altersklasse_covid19,age_group_AKL10,3877,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202102,FL,10 - 19,0,altersklasse_covid19,age_group_AKL10,3877,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202103,FL,10 - 19,0,altersklasse_covid19,age_group_AKL10,3877,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202104,FL,10 - 19,8,altersklasse_covid19,age_group_AKL10,3877,8,0.21,0.21,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.016,1.6
202105,FL,10 - 19,0,altersklasse_covid19,age_group_AKL10,3877,8,0,0.21,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202106,FL,10 - 19,0,altersklasse_covid19,age_group_AKL10,3877,8,0,0.21,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202107,FL,10 - 19,2,altersklasse_covid19,age_group_AKL10,3877,10,0.05,0.26,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.003,0.3
202108,FL,10 - 19,7,altersklasse_covid19,age_group_AKL10,3877,17,0.18,0.44,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.009,0.8999999999999999
202109,FL,10 - 19,1,altersklasse_covid19,age_group_AKL10,3877,18,0.03,0.46,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.002,0.2
202110,FL,10 - 19,1,altersklasse_covid19,age_group_AKL10,3877,19,0.03,0.49,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.002,0.2
202111,FL,10 - 19,0,altersklasse_covid19,age_group_AKL10,3877,19,0,0.49,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202112,FL,10 - 19,2,altersklasse_covid19,age_group_AKL10,3877,21,0.05,0.54,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.002,0.2
202113,FL,10 - 19,1,altersklasse_covid19,age_group_AKL10,3877,22,0.03,0.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.001,0.1
202114,FL,10 - 19,4,altersklasse_covid19,age_group_AKL10,3877,26,0.1,0.67,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.004,0.4
202115,FL,10 - 19,5,altersklasse_covid19,age_group_AKL10,3877,31,0.13,0.8,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.003,0.3
202116,FL,10 - 19,15,altersklasse_covid19,age_group_AKL10,3877,46,0.39,1.19,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.006,0.6
202117,FL,10 - 19,13,altersklasse_covid19,age_group_AKL10,3877,59,0.34,1.52,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.008,0.8
202118,FL,10 - 19,18,altersklasse_covid19,age_group_AKL10,3877,77,0.46,1.99,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.013,1.3
202119,FL,10 - 19,13,altersklasse_covid19,age_group_AKL10,3877,90,0.34,2.32,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.007,0.7000000000000001
202120,FL,10 - 19,32,altersklasse_covid19,age_group_AKL10,3877,122,0.83,3.15,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.012,1.2
202121,FL,10 - 19,47,altersklasse_covid19,age_group_AKL10,3877,169,1.21,4.36,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.021,2.1
202122,FL,10 - 19,55,altersklasse_covid19,age_group_AKL10,3877,224,1.42,5.78,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.02,2
202123,FL,10 - 19,90,altersklasse_covid19,age_group_AKL10,3877,314,2.32,8.1,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.031,3.1
202124,FL,10 - 19,60,altersklasse_covid19,age_group_AKL10,3877,374,1.55,9.65,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.021,2.1
202125,FL,10 - 19,170,altersklasse_covid19,age_group_AKL10,3877,544,4.38,14.03,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.105,10.5
202126,FL,10 - 19,63,altersklasse_covid19,age_group_AKL10,3877,607,1.62,15.66,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.028,2.8000000000000003
202127,FL,10 - 19,163,altersklasse_covid19,age_group_AKL10,3877,770,4.2,19.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.062,6.2
202128,FL,10 - 19,55,altersklasse_covid19,age_group_AKL10,3877,825,1.42,21.28,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.024,2.4
202129,FL,10 - 19,143,altersklasse_covid19,age_group_AKL10,3877,968,3.69,24.97,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.225,22.5
202130,FL,10 - 19,0,altersklasse_covid19,age_group_AKL10,3877,968,0,24.97,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,NA,NA
202131,FL,10 - 19,0,altersklasse_covid19,age_group_AKL10,3877,968,0,24.97,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,NA,NA
202132,FL,10 - 19,395,altersklasse_covid19,age_group_AKL10,3877,1363,10.19,35.16,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.23,23
202133,FL,10 - 19,249,altersklasse_covid19,age_group_AKL10,3877,1612,6.42,41.58,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.204,20.4
202134,FL,10 - 19,193,altersklasse_covid19,age_group_AKL10,3877,1805,4.98,46.56,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.194,19.400000000000002
202135,FL,10 - 19,0,altersklasse_covid19,age_group_AKL10,3877,1805,0,46.56,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,NA,NA
202136,FL,10 - 19,261,altersklasse_covid19,age_group_AKL10,3877,2066,6.73,53.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.559,55.900000000000006
202137,FL,10 - 19,407,altersklasse_covid19,age_group_AKL10,3877,2473,10.5,63.79,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.232,23.200000000000003
202138,FL,10 - 19,299,altersklasse_covid19,age_group_AKL10,3877,2772,7.71,71.5,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.221,22.1
202139,FL,10 - 19,36,altersklasse_covid19,age_group_AKL10,3877,2808,0.93,72.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.206,20.599999999999998
202140,FL,10 - 19,35,altersklasse_covid19,age_group_AKL10,3877,2843,0.9,73.33,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.185,18.5
202141,FL,10 - 19,34,altersklasse_covid19,age_group_AKL10,3877,2877,0.88,74.21,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.207,20.7
202142,FL,10 - 19,239,altersklasse_covid19,age_group_AKL10,3877,3116,6.16,80.37,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.228,22.8
202143,FL,10 - 19,83,altersklasse_covid19,age_group_AKL10,3877,3199,2.14,82.51,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.19,19
202144,FL,10 - 19,77,altersklasse_covid19,age_group_AKL10,3877,3276,1.99,84.5,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.19,19
202145,FL,10 - 19,73,altersklasse_covid19,age_group_AKL10,3877,3349,1.88,86.38,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.219,21.9
202146,FL,10 - 19,28,altersklasse_covid19,age_group_AKL10,3877,3377,0.72,87.1,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.076,7.6
202147,FL,10 - 19,51,altersklasse_covid19,age_group_AKL10,3877,3428,1.32,88.42,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.068,6.800000000000001
202052,FL,20 - 29,0,altersklasse_covid19,age_group_AKL10,4483,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,NA,NA
202053,FL,20 - 29,0,altersklasse_covid19,age_group_AKL10,4483,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,NA,NA
202101,FL,20 - 29,0,altersklasse_covid19,age_group_AKL10,4483,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202102,FL,20 - 29,0,altersklasse_covid19,age_group_AKL10,4483,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202103,FL,20 - 29,19,altersklasse_covid19,age_group_AKL10,4483,19,0.42,0.42,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.057,5.7
202104,FL,20 - 29,44,altersklasse_covid19,age_group_AKL10,4483,63,0.98,1.41,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.088,8.799999999999999
202105,FL,20 - 29,0,altersklasse_covid19,age_group_AKL10,4483,63,0,1.41,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0,0
202106,FL,20 - 29,18,altersklasse_covid19,age_group_AKL10,4483,81,0.4,1.81,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.055,5.5
202107,FL,20 - 29,3,altersklasse_covid19,age_group_AKL10,4483,84,0.07,1.87,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.005,0.5
202108,FL,20 - 29,46,altersklasse_covid19,age_group_AKL10,4483,130,1.03,2.9,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.059,5.8999999999999995
202109,FL,20 - 29,3,altersklasse_covid19,age_group_AKL10,4483,133,0.07,2.97,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.006,0.6
202110,FL,20 - 29,8,altersklasse_covid19,age_group_AKL10,4483,141,0.18,3.15,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed,0.012,1.2
