date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-08-04,AA,0,NA,7080,NA,NA,NA,3.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-05,AA,24,NA,7104,NA,NA,NA,3.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-06,AA,1,NA,7105,NA,NA,NA,99.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-07,AA,0,NA,7105,NA,NA,NA,204.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-08,AA,0,NA,7105,NA,NA,NA,325,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-09,AA,669,NA,7774,NA,NA,NA,399.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-10,AA,736,NA,8510,NA,NA,NA,462.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-11,AA,845,NA,9355,NA,NA,NA,462.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-12,AA,543,NA,9898,NA,NA,NA,462.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-13,AA,442,NA,10340,NA,NA,NA,505.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-14,AA,0,NA,10340,NA,NA,NA,400.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-15,AA,0,NA,10340,NA,NA,NA,282.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-16,AA,973,NA,11313,NA,NA,NA,205,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-17,AA,0,NA,11313,NA,NA,NA,157.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-18,AA,20,NA,11333,NA,NA,NA,157.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-19,AA,0,NA,11333,NA,NA,NA,157.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-20,AA,109,NA,11442,NA,NA,NA,19.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-21,AA,0,NA,11442,NA,NA,NA,22.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-22,AA,0,NA,11442,NA,NA,NA,19.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-23,AA,6,NA,11448,NA,NA,NA,23,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-24,AA,24,NA,11472,NA,NA,NA,15.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-25,AA,0,NA,11472,NA,NA,NA,15.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-26,AA,22,NA,11494,NA,NA,NA,15.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-27,AA,58,NA,11552,NA,NA,NA,14.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-28,AA,0,NA,11552,NA,NA,NA,12,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-29,AA,0,NA,11552,NA,NA,NA,12.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-30,AA,0,NA,11552,NA,NA,NA,10.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-08-31,AA,4,NA,11556,NA,NA,NA,2.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-01,AA,2,NA,11558,NA,NA,NA,2.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-02,AA,12,NA,11570,NA,NA,NA,2.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-03,AA,1,NA,11571,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-04,AA,0,NA,11571,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-05,AA,0,NA,11571,NA,NA,NA,13.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-06,AA,1,NA,11572,NA,NA,NA,13.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-07,AA,4,NA,11576,NA,NA,NA,21.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-08,AA,75,NA,11651,NA,NA,NA,21.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-09,AA,13,NA,11664,NA,NA,NA,21.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-10,AA,59,NA,11723,NA,NA,NA,23.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-11,AA,0,NA,11723,NA,NA,NA,23.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-12,AA,0,NA,11723,NA,NA,NA,14.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-13,AA,16,NA,11739,NA,NA,NA,13,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-14,AA,4,NA,11743,NA,NA,NA,11,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-15,AA,12,NA,11755,NA,NA,NA,11,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-16,AA,0,NA,11755,NA,NA,NA,11,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-17,AA,45,NA,11800,NA,NA,NA,8.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-18,AA,0,NA,11800,NA,NA,NA,8.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-19,AA,0,NA,11800,NA,NA,NA,8.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-20,AA,0,NA,11800,NA,NA,NA,10,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-21,AA,0,NA,11800,NA,NA,NA,8.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-22,AA,14,NA,11814,NA,NA,NA,8.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-23,AA,11,NA,11825,NA,NA,NA,8.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-24,AA,35,NA,11860,NA,NA,NA,9.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-25,AA,0,NA,11860,NA,NA,NA,12.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-26,AA,0,NA,11860,NA,NA,NA,11,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-27,AA,9,NA,11869,NA,NA,NA,9.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-28,AA,19,NA,11888,NA,NA,NA,6.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-29,AA,3,NA,11891,NA,NA,NA,6.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-09-30,AA,0,NA,11891,NA,NA,NA,6.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-01,AA,15,NA,11906,NA,NA,NA,5.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-02,AA,0,NA,11906,NA,NA,NA,2.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-03,AA,0,NA,11906,NA,NA,NA,4.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-04,AA,0,NA,11906,NA,NA,NA,4.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-05,AA,1,NA,11907,NA,NA,NA,9.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-06,AA,18,NA,11925,NA,NA,NA,9.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-07,AA,0,NA,11925,NA,NA,NA,9.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-08,AA,49,NA,11974,NA,NA,NA,9.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-09,AA,0,NA,11974,NA,NA,NA,12.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-10,AA,0,NA,11974,NA,NA,NA,9.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-11,AA,0,NA,11974,NA,NA,NA,9.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-12,AA,20,NA,11994,NA,NA,NA,4.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-13,AA,0,NA,11994,NA,NA,NA,4.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-14,AA,0,NA,11994,NA,NA,NA,4.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-15,AA,11,NA,12005,NA,NA,NA,4.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-16,AA,0,NA,12005,NA,NA,NA,1.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-17,AA,0,NA,12005,NA,NA,NA,2.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-18,AA,0,NA,12005,NA,NA,NA,2.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-19,AA,0,NA,12005,NA,NA,NA,1.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-20,AA,8,NA,12013,NA,NA,NA,1.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-21,AA,0,NA,12013,NA,NA,NA,1.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-22,AA,0,NA,12013,NA,NA,NA,1.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-23,AA,0,NA,12013,NA,NA,NA,1.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-24,AA,0,NA,12013,NA,NA,NA,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-25,AA,0,NA,12013,NA,NA,NA,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-26,AA,0,NA,12013,NA,NA,NA,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-27,AA,0,NA,12013,NA,NA,NA,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-28,AA,0,NA,12013,NA,NA,NA,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-29,AA,0,NA,12013,NA,NA,NA,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-30,AA,0,NA,12013,NA,NA,NA,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-10-31,AA,0,NA,12013,NA,NA,NA,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-01,AA,0,NA,12013,NA,NA,NA,3,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-02,AA,0,NA,12013,NA,NA,NA,7,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-03,AA,0,NA,12013,NA,NA,NA,7,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-04,AA,21,NA,12034,NA,NA,NA,7,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-05,AA,28,NA,12062,NA,NA,NA,7,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-06,AA,0,NA,12062,NA,NA,NA,7,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-07,AA,0,NA,12062,NA,NA,NA,7,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-08,AA,0,NA,12062,NA,NA,NA,4,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-09,AA,0,NA,12062,NA,NA,NA,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-10,AA,0,NA,12062,NA,NA,NA,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-11,AA,0,NA,12062,NA,NA,NA,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-12,AA,0,NA,12062,NA,NA,NA,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-13,AA,0,NA,12062,NA,NA,NA,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-14,AA,0,NA,12062,NA,NA,NA,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-15,AA,0,NA,12062,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-16,AA,0,NA,12062,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-17,AA,0,NA,12062,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-18,AA,20,NA,12082,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-19,AA,0,NA,12082,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-20,AA,0,NA,12082,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-21,AA,0,NA,12082,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-22,AA,0,NA,12082,NA,NA,NA,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-23,AA,0,NA,12082,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-24,AA,0,NA,12082,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-25,AA,0,NA,12082,NA,NA,NA,2.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-26,AA,20,NA,12102,NA,NA,NA,5.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-27,AA,0,NA,12102,NA,NA,NA,5.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-28,AA,0,NA,12102,NA,NA,NA,5.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-29,AA,19,NA,12121,NA,NA,NA,NA,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-11-30,AA,0,NA,12121,NA,NA,NA,NA,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-12-01,AA,0,NA,12121,NA,NA,NA,NA,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2020-12-21,AG,0,694072,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2020-12-22,AG,0,694072,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2020-12-23,AG,0,694072,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2020-12-24,AG,1,694072,1,0,0,0,0.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2020-12-25,AG,0,694072,1,0,0,0,14.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2020-12-26,AG,0,694072,1,0,0,0,24.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2020-12-27,AG,0,694072,1,0,0,0,35.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2020-12-28,AG,102,694072,103,0.01,0,0.01,35,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2020-12-29,AG,69,694072,172,0.01,0,0.02,35.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2020-12-30,AG,74,694072,246,0.01,0,0.04,35.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2020-12-31,AG,0,694072,246,0,0,0.04,35.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-01,AG,1,694072,247,0,0,0.04,20.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-02,AG,1,694072,248,0,0.01,0.04,76.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-03,AG,0,694072,248,0,0.02,0.04,133.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-04,AG,1,694072,249,0,0.03,0.04,237.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-05,AG,457,694072,706,0.07,0.05,0.1,329.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-06,AG,475,694072,1181,0.07,0.05,0.17,360.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-07,AG,726,694072,1907,0.1,0.05,0.27,360.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-08,AG,648,694072,2555,0.09,0.06,0.37,431.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-09,AG,218,694072,2773,0.03,0.07,0.4,485.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-10,AG,0,694072,2773,0,0.07,0.4,518.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-11,AG,497,694072,3270,0.07,0.07,0.47,514.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-12,AG,834,694072,4104,0.12,0.07,0.59,499.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-13,AG,707,694072,4811,0.1,0.07,0.69,500.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-14,AG,699,694072,5510,0.1,0.07,0.79,500.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-15,AG,544,694072,6054,0.08,0.08,0.87,551.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-16,AG,221,694072,6275,0.03,0.08,0.9,558.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-17,AG,2,694072,6277,0,0.09,0.9,651.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-18,AG,855,694072,7132,0.12,0.12,1.03,803.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-19,AG,880,694072,8012,0.13,0.13,1.15,896,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-20,AG,1361,694072,9373,0.2,0.13,1.35,882.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-21,AG,1762,694072,11135,0.25,0.13,1.6,881.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-22,AG,1191,694072,12326,0.17,0.14,1.78,937.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-23,AG,124,694072,12450,0.02,0.15,1.79,1027.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-24,AG,0,694072,12450,0,0.14,1.79,995.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-25,AG,1245,694072,13695,0.18,0.14,1.97,981.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-26,AG,1508,694072,15203,0.22,0.13,2.19,922.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-27,AG,1141,694072,16344,0.16,0.13,2.35,904.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-28,AG,1659,694072,18003,0.24,0.13,2.59,904.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-29,AG,780,694072,18783,0.11,0.12,2.71,842.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-30,AG,0,694072,18783,0,0.13,2.71,904.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-01-31,AG,0,694072,18783,0,0.15,2.71,1028.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-01,AG,810,694072,19593,0.12,0.15,2.82,1071.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-02,AG,1939,694072,21532,0.28,0.17,3.1,1213.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-03,AG,2014,694072,23546,0.29,0.18,3.39,1237.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-04,AG,1960,694072,25506,0.28,0.18,3.67,1237.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-05,AG,1769,694072,27275,0.25,0.18,3.93,1288,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-06,AG,172,694072,27447,0.02,0.18,3.95,1228.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-07,AG,0,694072,27447,0,0.17,3.95,1177.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-08,AG,1162,694072,28609,0.17,0.16,4.12,1125.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-09,AG,1522,694072,30131,0.22,0.16,4.34,1102,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-10,AG,1659,694072,31790,0.24,0.16,4.58,1102.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-11,AG,1597,694072,33387,0.23,0.16,4.81,1102.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-12,AG,1602,694072,34989,0.23,0.17,5.04,1167,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-13,AG,174,694072,35163,0.03,0.17,5.07,1183.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-14,AG,0,694072,35163,0,0.18,5.07,1276.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-15,AG,1615,694072,36778,0.23,0.2,5.3,1365.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-16,AG,1638,694072,38416,0.24,0.2,5.53,1412.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-17,AG,2312,694072,40728,0.33,0.23,5.87,1588.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-18,AG,2219,694072,42947,0.32,0.23,6.19,1589,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-19,AG,1928,694072,44875,0.28,0.24,6.47,1679.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-20,AG,1409,694072,46284,0.2,0.27,6.67,1852.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-21,AG,2,694072,46286,0,0.27,6.67,1911.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-22,AG,2248,694072,48534,0.32,0.29,6.99,2053.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-23,AG,2850,694072,51384,0.41,0.31,7.4,2192,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-24,AG,2727,694072,54111,0.39,0.31,7.8,2128.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-25,AG,3213,694072,57324,0.46,0.31,8.26,2128.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-26,AG,2895,694072,60219,0.42,0.3,8.68,2111.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-27,AG,963,694072,61182,0.14,0.3,8.81,2081.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-02-28,AG,3,694072,61185,0,0.31,8.82,2124.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-01,AG,2130,694072,63315,0.31,0.3,9.12,2051.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-02,AG,2640,694072,65955,0.38,0.3,9.5,2054.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-03,AG,3026,694072,68981,0.44,0.28,9.94,1963.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-04,AG,2703,694072,71684,0.39,0.28,10.33,1963.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-05,AG,2919,694072,74603,0.42,0.29,10.75,1988,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-06,AG,324,694072,74927,0.05,0.29,10.8,2038.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-07,AG,0,694072,74927,0,0.3,10.8,2052.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-08,AG,2304,694072,77231,0.33,0.29,11.13,2041.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-09,AG,2992,694072,80223,0.43,0.28,11.56,1942.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-10,AG,3124,694072,83347,0.45,0.28,12.01,1943.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-11,AG,2626,694072,85973,0.38,0.28,12.39,1943.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-12,AG,2227,694072,88200,0.32,0.27,12.71,1889,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-13,AG,331,694072,88531,0.05,0.25,12.76,1720.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-14,AG,0,694072,88531,0,0.22,12.76,1523,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-15,AG,1923,694072,90454,0.28,0.2,13.03,1419.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-16,AG,1812,694072,92266,0.26,0.2,13.29,1378.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-17,AG,1742,694072,94008,0.25,0.22,13.54,1509.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-18,AG,1899,694072,95907,0.27,0.22,13.82,1509.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-19,AG,1945,694072,97852,0.28,0.23,14.1,1608.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-20,AG,1246,694072,99098,0.18,0.26,14.28,1794.43,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-21,AG,2,694072,99100,0,0.29,14.28,1982.29,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-22,AG,2616,694072,101716,0.38,0.31,14.65,2166,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-23,AG,3111,694072,104827,0.45,0.34,15.1,2342.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-24,AG,3057,694072,107884,0.44,0.34,15.54,2348.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-25,AG,3185,694072,111069,0.46,0.34,16,2348.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-26,AG,3178,694072,114247,0.46,0.35,16.46,2423,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-27,AG,1293,694072,115540,0.19,0.36,16.65,2470,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
2021-03-28,AG,0,694072,115540,0,0.37,16.65,2526.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
