sex,nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_28d,timeframe_14d
male,all,CH,202042,62273,9848,52425,613087,15.8,5.4,4.8,0.492,49.2,4302599,1447.33,14249.22,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-42,17532,407.47,39.2,-0.8999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202042,64202,9577,54625,639332,14.9,5.300000000000001,4.3,0.508,50.8,4367701,1469.93,14637.72,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-42,19617,449.14,44,0.8999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202042,21,3,18,772,14.3,10.5,1.4,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-42,-5,NA,-19.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202043,85578,20000,65578,698665,23.4,7.599999999999998,7.1,0.483,48.3,4302599,1988.98,16238.21,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-43,23305,541.65,37.4,-0.9000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202043,91562,19985,71577,730894,21.8,6.9,6.5,0.517,51.7,4367701,2096.34,16734.07,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-43,27360,626.41,42.6,0.9000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202043,25,2,23,797,8,-6.300000000000001,1.6,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-43,4,NA,19,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202044,102876,27990,74886,801541,27.2,3.8000000000000007,9.6,0.473,47.3,4302599,2391.02,18629.23,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-44,17298,402.04,20.2,-1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202044,114382,29531,84851,845276,25.8,4,9.1,0.526,52.6,4367701,2618.81,19352.88,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-44,22820,522.47,24.9,0.8999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202044,26,8,18,823,30.8,22.8,2.6,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-44,1,NA,4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202045,96344,26196,70148,897885,27.2,0,11.5,0.466,46.6,4302599,2239.2,20868.43,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-45,-6532,-151.82,-6.3,-0.6999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202045,110440,28691,81749,955716,26,0.1999999999999993,11,0.534,53.400000000000006,4367701,2528.56,21881.44,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-45,-3942,-90.25,-3.4,0.8000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202045,32,5,27,855,15.6,-15.200000000000001,3,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-45,6,NA,23.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202046,81879,20205,61674,979764,24.7,-2.5,12.6,0.455,45.5,4302599,1903.01,22771.45,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-46,-14465,-336.19,-15,-1.1000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202046,97944,22924,75020,1053660,23.4,-2.6000000000000014,12.2,0.544,54.400000000000006,4367701,2242.46,24123.9,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-46,-12496,-286.1,-11.3,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202046,71,16,55,926,22.5,6.9,4.5,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-46,39,NA,121.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202047,71642,15400,56242,1051406,21.5,-3.1999999999999993,13.2,0.454,45.4,4302599,1665.09,24436.53,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-47,-10237,-237.92,-12.5,-0.10000000000000142,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202047,86200,17381,68819,1139860,20.2,-3.1999999999999993,12.8,0.546,54.6,4367701,1973.58,26097.48,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-47,-11744,-268.88,-12,0.19999999999999574,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202047,32,1,31,958,3.1,-19.4,4.5,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-47,-39,NA,-54.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202048,73042,13163,59879,1124448,18,-3.5,13.5,0.456,45.6,4302599,1697.63,26134.16,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-48,1400,32.54,2,0.20000000000000284,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202048,86951,14980,71971,1226811,17.2,-3,13.1,0.543,54.300000000000004,4367701,1990.77,28088.26,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-48,751,17.19,0.9,-0.29999999999999716,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202048,71,14,57,1029,19.7,16.599999999999998,5.5,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-48,39,NA,121.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202049,73988,13474,60514,1198436,18.2,0.1999999999999993,13.8,0.45,45,4302599,1719.61,27853.77,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-49,946,21.98,1.3,-0.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202049,90225,15688,74537,1317036,17.4,0.1999999999999993,13.4,0.549,54.900000000000006,4367701,2065.73,30153.99,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-49,3274,74.96,3.8,0.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202049,40,3,37,1069,7.5,-12.2,5.6,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-49,-31,NA,-43.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202050,94451,14898,79553,1292887,15.8,-2.3999999999999986,14,0.451,45.1,4302599,2195.21,30048.98,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-50,20463,475.6,27.7,0.10000000000000142,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202050,115079,16986,98093,1432115,14.8,-2.599999999999998,13.5,0.549,54.900000000000006,4367701,2634.77,32788.76,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-50,24854,569.04,27.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202050,108,10,98,1177,9.3,1.8000000000000007,5.9,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-50,68,NA,170,0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202051,112093,14538,97555,1404980,13,-2.8000000000000007,13.9,0.462,46.2,4302599,2605.24,32654.22,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-51,17642,410.03,18.7,1.1000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202051,130185,16518,113667,1562300,12.7,-2.1000000000000014,13.4,0.537,53.7,4367701,2980.63,35769.39,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-51,15106,345.86,13.1,-1.2000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202051,133,8,125,1310,6,-3.3000000000000007,6,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-51,25,NA,23.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202052,92756,11987,80769,1497736,12.9,-0.09999999999999964,13.8,0.452,45.2,4302599,2155.81,34810.03,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-52,-19337,-449.43,-17.3,-1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202052,112433,13859,98574,1674733,12.3,-0.3999999999999986,13.4,0.547,54.7,4367701,2574.19,38343.58,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-52,-17752,-406.44,-13.6,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202052,196,10,186,1506,5.1,-0.9000000000000004,5.8,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-52,63,NA,47.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202053,65948,11459,54489,1563684,17.4,4.499999999999998,14,0.444,44.4,4302599,1532.75,36342.78,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-53,-26808,-623.06,-28.9,-0.8000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202053,82554,13409,69145,1757287,16.2,3.8999999999999986,13.5,0.556,55.60000000000001,4367701,1890.1,40233.68,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-53,-29879,-684.09,-26.6,0.9000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202053,96,11,85,1602,11.5,6.4,6.2,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2020-53,-100,NA,-51,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202101,76552,11070,65482,1640236,14.5,-2.8999999999999986,14,0.46,46,4302599,1779.2,38121.98,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-01,10604,246.45,16.1,1.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202101,89859,12980,76879,1847146,14.4,-1.799999999999999,13.6,0.54,54,4367701,2057.35,42291.04,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-01,7305,167.25,8.8,-1.6000000000000085,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202101,96,6,90,1698,6.2,-5.3,6.2,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-01,0,NA,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202102,69881,8000,61881,1710117,11.4,-3.0999999999999996,13.9,0.477,47.699999999999996,4302599,1624.16,39746.14,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-6671,-155.04,-8.7,1.6999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202102,76680,8860,67820,1923826,11.6,-2.8000000000000007,13.5,0.523,52.300000000000004,4367701,1755.61,44046.65,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-13179,-301.74,-14.7,-1.6999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202102,56,4,52,1754,7.1,0.8999999999999995,6.2,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-02,-40,NA,-41.7,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202103,78009,6955,71054,1788126,8.9,-2.5,13.7,0.481,48.1,4302599,1813.07,41559.21,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,8128,188.91,11.6,0.4000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202103,84107,7670,76437,2007933,9.1,-2.5,13.3,0.519,51.9,4367701,1925.66,45972.31,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,7427,170.05,9.7,-0.4000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202103,56,4,52,1810,7.1,0,6.2,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-03,0,NA,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202104,77752,5888,71864,1865878,7.6,-1.3000000000000007,13.4,0.466,46.6,4302599,1807.09,43366.3,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-04,-257,-5.98,-0.3,-1.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202104,89151,6647,82504,2097084,7.5,-1.5999999999999996,13,0.534,53.400000000000006,4367701,2041.14,48013.45,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-04,5044,115.48,6,1.500000000000007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202104,59,0,59,1869,0,-7.1,6,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-04,3,NA,5.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202105,87835,5497,82338,1953713,6.3,-1.2999999999999998,13.1,0.474,47.4,4302599,2041.44,45407.74,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-05,10083,234.35,13,0.7999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202105,97309,5784,91525,2194393,5.9,-1.5999999999999996,12.7,0.525,52.5,4367701,2227.92,50241.37,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-05,8158,186.78,9.2,-0.9000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202105,72,1,71,1941,1.4,1.4,5.9,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-05,13,NA,22,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202106,95140,4539,90601,2048853,4.8,-1.5,12.7,0.493,49.3,4302599,2211.22,47618.96,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-06,7305,169.78,8.3,1.8999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202106,97801,4616,93185,2292194,4.7,-1.2000000000000002,12.4,0.507,50.7,4367701,2239.19,52480.56,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-06,492,11.27,0.5,-1.7999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202106,125,4,121,2066,3.2,1.8000000000000003,5.7,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-06,53,NA,73.6,0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202107,87016,3872,83144,2135869,4.4,-0.39999999999999947,12.4,0.495,49.5,4302599,2022.41,49641.37,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-07,-8124,-188.81,-8.5,0.20000000000000284,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202107,88815,4031,84784,2381009,4.5,-0.20000000000000018,12.1,0.505,50.5,4367701,2033.45,54514.01,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-07,-8986,-205.74,-9.2,-0.20000000000000284,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202107,75,3,72,2141,4,0.7999999999999998,5.7,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-07,-50,NA,-40,-0.1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202108,82267,4123,78144,2218136,5,0.5999999999999996,12.1,0.492,49.2,4302599,1912.03,51553.4,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-08,-4749,-110.38,-5.5,-0.29999999999999716,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202108,84668,4002,80666,2465677,4.7,0.20000000000000018,11.8,0.506,50.6,4367701,1938.5,56452.51,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-08,-4147,-94.95,-4.7,0.10000000000000142,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202108,262,2,260,2403,0.8,-3.2,5.1,0.002,0.2,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-08,187,NA,249.3,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202109,85536,4199,81337,2303672,4.9,-0.09999999999999964,11.8,0.493,49.3,4302599,1988.01,53541.41,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-09,3269,75.98,4,0.09999999999999432,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202109,87665,4217,83448,2553342,4.8,0.09999999999999964,11.6,0.505,50.5,4367701,2007.12,58459.63,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-09,2997,68.62,3.5,-0.10000000000000142,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202109,269,10,259,2672,3.7,2.9000000000000004,5,0.002,0.2,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-09,7,NA,2.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202110,95242,4850,90392,2398914,5.1,0.1999999999999993,11.6,0.493,49.3,4302599,2213.59,55755,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-10,9706,225.58,11.3,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202110,97874,4937,92937,2651216,5,0.20000000000000018,11.4,0.507,50.7,4367701,2240.86,60700.49,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-10,10209,233.74,11.6,0.20000000000000284,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202110,87,3,84,2759,3.4,-0.30000000000000027,4.9,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-10,-182,NA,-67.7,-0.2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202111,112662,5770,106892,2511576,5.1,0,11.3,0.494,49.4,4302599,2618.46,58373.46,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-11,17420,404.87,18.3,0.10000000000000142,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202111,115338,5839,109499,2766554,5.1,0.09999999999999964,11.1,0.506,50.6,4367701,2640.7,63341.19,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-11,17464,399.84,17.8,-0.10000000000000142,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202111,65,4,61,2824,6.2,2.8000000000000003,5,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-11,-22,NA,-25.3,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202112,123022,6973,116049,2634598,5.7,0.6000000000000005,11,0.486,48.6,4302599,2859.25,61232.71,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-12,10360,240.79,9.2,-0.7999999999999972,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202112,130081,6865,123216,2896635,5.3,0.20000000000000018,10.8,0.514,51.4,4367701,2978.25,66319.44,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-12,14743,337.55,12.8,0.7999999999999972,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202112,88,7,81,2912,8,1.7999999999999998,5,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-12,23,NA,35.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202113,133213,6945,126268,2767811,5.2,-0.5,10.7,0.485,48.5,4302599,3096.11,64328.82,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-13,10191,236.86,8.3,-0.10000000000000142,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202113,141207,6953,134254,3037842,4.9,-0.39999999999999947,10.6,0.514,51.4,4367701,3232.98,69552.43,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-13,11126,254.73,8.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202113,123,6,117,3035,4.9,-3.0999999999999996,5,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-13,35,NA,39.8,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202114,97852,7696,90156,2865663,7.9,2.7,10.6,0.483,48.3,4302599,2274.25,66603.07,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-14,-35361,-821.86,-26.5,-0.20000000000000284,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202114,104461,7685,96776,3142303,7.4,2.5,10.5,0.516,51.6,4367701,2391.67,71944.1,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-14,-36746,-841.31,-26,0.20000000000000284,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202114,71,5,66,3106,7,2.0999999999999996,5.1,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-14,-52,NA,-42.3,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202115,92544,7953,84591,2958207,8.6,0.6999999999999993,10.6,0.497,49.7,4302599,2150.89,68753.96,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-15,-5308,-123.36,-5.4,1.4000000000000057,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202115,93505,7495,86010,3235808,8,0.5999999999999996,10.4,0.502,50.2,4367701,2140.83,74084.92,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-15,-10956,-250.84,-10.5,-1.3999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202115,61,0,61,3167,0,-7,5,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-15,-10,NA,-14.1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202116,89651,8075,81576,3047858,9,0.40000000000000036,10.5,0.491,49.1,4302599,2083.65,70837.6,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-16,-2893,-67.24,-3.1,-0.6000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202116,92578,7647,84931,3328386,8.3,0.3000000000000007,10.3,0.507,50.7,4367701,2119.6,76204.53,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-16,-927,-21.23,-1,0.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202116,343,2,341,3510,0.6,0.6,4.6,0.002,0.2,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-16,282,NA,462.3,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202117,90086,6747,83339,3137944,7.5,-1.5,10.4,0.496,49.6,4302599,2093.76,72931.36,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-17,435,10.11,0.5,0.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202117,91568,6445,85123,3419954,7,-1.3000000000000007,10.2,0.504,50.4,4367701,2096.48,78301.01,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-17,-1010,-23.12,-1.1,-0.30000000000000426,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202117,89,1,88,3599,1.1,0.5000000000000001,4.5,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-17,-254,NA,-74.1,-0.2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202118,86835,5664,81171,3224779,6.5,-1,10.3,0.494,49.4,4302599,2018.2,74949.56,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-18,-3251,-75.56,-3.6,-0.20000000000000284,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202118,88827,5648,83179,3508781,6.4,-0.5999999999999996,10.1,0.505,50.5,4367701,2033.72,80334.73,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-18,-2741,-62.76,-3,0.10000000000000142,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202118,136,4,132,3735,2.9,1.7999999999999998,4.4,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-18,47,NA,52.8,0.1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,CH,202119,90514,4358,86156,3315293,4.8,-1.7000000000000002,10.2,0.496,49.6,4302599,2103.71,77053.26,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-19,3679,85.51,4.2,0.20000000000000284,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,CH,202119,91730,4273,87457,3600511,4.7,-1.7000000000000002,10,0.503,50.3,4367701,2100.19,82434.92,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-19,2903,66.47,3.3,-0.20000000000000284,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,CH,202119,80,6,74,3815,7.5,4.6,4.5,0,0,NA,NA,NA,COVID19Test,sex,2021-12-02_07-48-44,isoweek,2021-19,-56,NA,-41.2,-0.1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
