nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_28d,timeframe_14d
all,CHFL,202109,174405,8449,165956,5261293,4.8,-0.10000000000000053,11.6,1,100,8709355,2002.5,60409.67,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-09,6275,72.05,3.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202110,194236,9813,184423,5455529,5.1,0.2999999999999998,11.3,1,100,8709355,2230.2,62639.87,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-10,19831,227.7,11.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202111,229249,11638,217611,5684778,5.1,0,11.1,1,100,8709355,2632.22,65272.09,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-11,35013,402.02,18,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202112,254426,13879,240547,5939204,5.5,0.40000000000000036,10.8,1,100,8709355,2921.3,68193.39,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-12,25177,289.08,11,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202113,276408,13948,262460,6215612,5,-0.5,10.6,1,100,8709355,3173.69,71367.08,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-13,21982,252.39,8.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202114,203995,15454,188541,6419607,7.6,2.5999999999999996,10.5,1,100,8709355,2342.25,73709.33,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-14,-72413,-831.44,-26.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202115,187650,15524,172126,6607257,8.3,0.7000000000000011,10.4,1,100,8709355,2154.58,75863.91,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-15,-16345,-187.67,-8,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202116,184122,15793,168329,6791379,8.6,0.29999999999999893,10.4,1,100,8709355,2114.07,77977.98,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-16,-3528,-40.51,-1.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202117,183366,13263,170103,6974745,7.2,-1.3999999999999995,10.3,1,100,8709355,2105.39,80083.37,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-17,-756,-8.68,-0.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202118,177206,11351,165855,7151951,6.4,-0.7999999999999998,10.2,1,100,8709355,2034.66,82118.03,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-18,-6160,-70.73,-3.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202119,183704,8662,175042,7335655,4.7,-1.7000000000000002,10.1,1,100,8709355,2109.27,84227.31,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-19,6498,74.61,3.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202120,200203,8206,191997,7535858,4.1,-0.6000000000000005,9.9,1,100,8709355,2298.71,86526.02,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-20,16499,189.44,9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202121,156064,5703,150361,7691922,3.7,-0.39999999999999947,9.8,1,100,8709355,1791.91,88317.93,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-21,-44139,-506.8,-22,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202122,163492,4030,159462,7855414,2.5,-1.2000000000000002,9.6,1,100,8709355,1877.2,90195.13,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-22,7428,85.29,4.8,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202123,143011,2773,140238,7998425,1.9,-0.6000000000000001,9.5,1,100,8709355,1642.04,91837.17,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-23,-20481,-235.16,-12.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202124,141252,1500,139752,8139677,1.1,-0.7999999999999998,9.3,1,100,8709355,1621.84,93459.01,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-24,-1759,-20.2,-1.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,CHFL,202125,132401,933,131468,8272078,0.7,-0.40000000000000013,9.2,1,100,8709355,1520.22,94979.23,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-25,-8851,-101.62,-6.3,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202126,167754,1200,166554,8439832,0.7,0,9,1,100,8709355,1926.14,96905.36,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-26,35353,405.92,26.7,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202127,188343,2314,186029,8628175,1.2,0.5,8.9,1,100,8709355,2162.54,99067.9,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-27,20589,236.4,12.3,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202128,188472,4374,184098,8816647,2.3,1.0999999999999999,8.7,1,100,8709355,2164.02,101231.92,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-28,129,1.48,0.1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202129,160851,5818,155033,8977498,3.6,1.3000000000000003,8.6,1,100,8709355,1846.88,103078.79,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-29,-27621,-317.14,-14.7,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202130,144157,6213,137944,9121655,4.3,0.6999999999999997,8.6,1,100,8709355,1655.2,104733.99,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-30,-16694,-191.68,-10.4,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202131,130427,8694,121733,9252082,6.7,2.4000000000000004,8.5,1,100,8709355,1497.55,106231.54,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-31,-13730,-157.65,-9.5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202132,140001,16117,123884,9392083,11.5,4.8,8.6,1,100,8709355,1607.48,107839.02,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-32,9574,109.93,7.3,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202133,162896,20695,142201,9554979,12.7,1.1999999999999993,8.6,1,100,8709355,1870.36,109709.38,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-33,22895,262.88,16.4,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202134,191601,20707,170894,9746580,10.8,-1.8999999999999986,8.7,1,100,8709355,2199.94,111909.32,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-34,28705,329.58,17.6,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202135,225486,21327,204159,9972066,9.5,-1.3000000000000007,8.7,1,100,8709355,2589.01,114498.33,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-35,33885,389.07,17.7,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202136,237358,21145,216213,10209424,8.9,-0.5999999999999996,8.7,1,100,8709355,2725.32,117223.65,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-36,11872,136.31,5.3,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202137,267088,14946,252142,10476512,5.6,-3.3000000000000007,8.6,1,100,8709355,3066.68,120290.33,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-37,29730,341.36,12.5,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202138,258019,10746,247273,10734531,4.2,-1.3999999999999995,8.5,1,100,8709355,2962.55,123252.88,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-38,-9069,-104.13,-3.4,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202139,252746,9026,243720,10987277,3.6,-0.6000000000000001,8.4,1,100,8709355,2902.01,126154.89,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-39,-5273,-60.54,-2,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202140,231113,7591,223522,11218390,3.3,-0.30000000000000027,8.3,1,100,8709355,2653.62,128808.51,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-40,-21633,-248.39,-8.6,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
all,CHFL,202141,166551,7284,159267,11384941,4.4,1.1000000000000005,8.2,1,100,8709355,1912.32,130720.83,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-41,-64562,-741.3,-27.9,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202142,167906,10137,157769,11552847,6,1.5999999999999996,8.2,1,100,8709355,1927.88,132648.71,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-42,1355,15.56,0.8,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202143,177600,13076,164524,11730447,7.4,1.4000000000000004,8.2,1,100,8709355,2039.19,134687.9,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-43,9694,111.31,5.8,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
all,CHFL,202144,199657,19206,180451,11930104,9.6,2.1999999999999993,8.2,1,100,8709355,2292.44,136980.34,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-44,22057,253.25,12.4,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
all,CHFL,202145,239982,27800,212182,12170086,11.6,2,8.3,1,100,8709355,2755.45,139735.79,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-45,40325,463.01,20.2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
all,CHFL,202146,288211,41777,246434,12458297,14.5,2.9000000000000004,8.4,1,100,8709355,3309.21,143045,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-46,48229,553.76,20.1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
all,CHFL,202147,354406,57303,297103,12812703,16.2,1.6999999999999993,8.6,1,100,8709355,4069.26,147114.26,COVID19Test,,2021-12-02_07-48-44,isoweek,2021-47,66195,760.05,23,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
all,AG,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,694072,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AI,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,16293,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AR,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,55309,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BE,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1043132,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BL,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,290969,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BS,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,196735,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FL,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,39055,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FR,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,325496,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GE,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,506343,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GL,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,40851,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GR,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,200096,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,JU,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,73709,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,LU,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,416347,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NE,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,175894,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NW,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,43520,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,OW,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,38108,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SG,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,514504,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SH,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,83107,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SO,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,277462,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SZ,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,162157,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TG,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,282909,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TI,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,350986,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,UR,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,36819,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VD,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,814762,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VS,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,348503,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZG,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,128794,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZH,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553423,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AG,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,694072,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AI,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,16293,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AR,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,55309,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BE,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,1043132,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BL,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,290969,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BS,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,196735,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FL,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,39055,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FR,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,325496,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GE,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,506343,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GL,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,40851,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GR,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,200096,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,JU,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,73709,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,LU,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,416347,NA,NA,COVID19Test,,2021-12-02_07-48-44,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
